ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8173933	0.0003695	8.53e-06	-2.13e+01	4.49289	-1.55689696	PCDH19	protocadherin 19
8094520	0.0003223	6.67e-06	-2.25e+01	4.77218	-1.55639039	PCDH7	protocadherin 7
8078286	0.0005018	1.49e-05	-1.89e+01	3.85568	-1.55582831	RARB	retinoic acid receptor beta
7902861	0.0009913	4.73e-05	1.47e+01	2.50474	1.55534696	LRRC8B	leucine rich repeat containing 8 family member B
8135576	0.0002792	5.14e-06	-2.38e+01	5.06704	-1.55512007	TES	testin LIM domain protein
7966779	0.0012999	7.54e-05	1.32e+01	1.95612	1.55497658	NOS1	nitric oxide synthase 1
8083233	0.0056475	7.28e-04	-7.95	-0.73959	-1.5535733	ZIC1	Zic family member 1
7980908	0.002402	2.00e-04	-1.06e+01	0.79687	-1.55297082	FBLN5	fibulin 5
8124492	0.000746	2.94e-05	-1.63e+01	3.06276	-1.55292492	HIST1H2BK	histone cluster 1, H2bk
8096425	0.0010502	5.31e-05	-1.43e+01	2.36922	-1.55286544	CCSER1	coiled-coil serine rich protein 1
8016841	0.0049685	5.99e-04	-8.31	-0.50791	-1.55210218	TMEM100	transmembrane protein 100
7970727	0.0005374	1.63e-05	-1.85e+01	3.75071	-1.55086558	CDX2	caudal type homeobox 2
7928736	0.0006839	2.53e-05	1.68e+01	3.23639	1.5504533	NRG3	neuregulin 3
7950899	0.00186	1.35e-04	1.16e+01	1.26974	1.5469665	RAB38	RAB38, member RAS oncogene family
7953901	0.0002747	4.97e-06	-2.40e+01	5.10561	-1.54578462	CLEC12A	C-type lectin domain family 12 member A
8174119	0.0003497	7.65e-06	2.19e+01	4.6174	1.54488081	ZMAT1	zinc finger matrin-type 1
8098745	0.0005297	1.59e-05	-1.86e+01	3.77637	-1.54441484	ZNF732	zinc finger protein 732
8065416	0.0057884	7.57e-04	-7.88	-0.78629	-1.5441498	CST2	cystatin SA
8071671	0.0002597	4.48e-06	2.46e+01	5.22019	1.54366537	GNAZ	G protein subunit alpha z
7956876	0.0006598	2.36e-05	1.71e+01	3.32148	1.54319984	LLPH-AS1///LLPH	LLPH antisense RNA 1 (head to head)///LLP homolog, long-term synaptic facilitation
8114767	0.0016351	1.10e-04	1.22e+01	1.50503	1.54293496	PCDH1	protocadherin 1
8153002	0.0003336	7.09e-06	-2.22e+01	4.7038	-1.54286075	NDRG1	N-myc downstream regulated 1
7973745	0.0004791	1.35e-05	1.93e+01	3.96393	1.54177961	FOXG1	forkhead box G1
7942453	0.000285	5.43e-06	2.36e+01	5.00471	1.54118692	PLEKHB1	pleckstrin homology domain containing B1
7980828	0.0002817	5.22e-06	2.38e+01	5.0502	1.54062049	CCDC88C	coiled-coil domain containing 88C
8102950	0.0017814	1.26e-04	-1.18e+01	1.34772	-1.54041742	INPP4B	inositol polyphosphate-4-phosphatase type II B
8122634	0.0002817	5.27e-06	-2.37e+01	5.03945	-1.53911047	SAMD5	sterile alpha motif domain containing 5
7914667	0.0016592	1.13e-04	1.21e+01	1.47902	1.53629593	CSMD2	CUB and Sushi multiple domains 2
8040473	0.0028959	2.65e-04	-1.00e+01	0.46613	-1.5350205	RHOB	ras homolog family member B
8035980	0.0010899	5.67e-05	1.41e+01	2.29261	1.53450382	RHPN2	rhophilin Rho GTPase binding protein 2
7901272	0.0004809	1.37e-05	-1.93e+01	3.95085	-1.53438134	CYP4X1	cytochrome P450 family 4 subfamily X member 1
8041745	0.0003752	8.84e-06	2.12e+01	4.45215	1.53257233	CAMKMT	calmodulin-lysine N-methyltransferase
8045637	0.0005469	1.68e-05	1.84e+01	3.71635	1.53228167	KIF5C	kinesin family member 5C
8061746	0.0002646	4.67e-06	2.44e+01	5.17529	1.53209177	DNMT3B	DNA methyltransferase 3 beta
7923332	0.0007158	2.72e-05	-1.66e+01	3.15307	-1.53144767	TNNT2	troponin T2, cardiac type
8103494	0.000815	3.39e-05	-1.58e+01	2.89674	-1.53140822	NPY1R///NPY1R	neuropeptide Y receptor Y1///neuropeptide Y receptor Y1
8020955	0.0010125	4.92e-05	1.45e+01	2.45945	1.53093505	MOCOS	molybdenum cofactor sulfurase
8159275	0.0006396	2.24e-05	1.73e+01	3.38109	1.53063099	LCN9	lipocalin 9
8157751	0.0005682	1.79e-05	1.82e+01	3.64197	1.53038451	LHX2	LIM homeobox 2
7981427	0.0002744	4.93e-06	2.41e+01	5.11335	1.52993745	CKB	creatine kinase B
8002969	0.0010153	4.96e-05	1.45e+01	2.45061	1.52982466	MAF	MAF bZIP transcription factor
8173755	0.0002744	4.92e-06	-2.41e+01	5.11516	-1.52876045	ITM2A	integral membrane protein 2A
7922474	0.0003015	6.03e-06	-2.30e+01	4.88766	-1.52806077	KIAA0040	KIAA0040
8143564	0.0003651	8.37e-06	2.14e+01	4.51447	1.52688598	FAM131B	family with sequence similarity 131 member B
7982102	0.000351	7.76e-06	2.18e+01	4.60134	1.52678276	GABRA5	gamma-aminobutyric acid type A receptor alpha5 subunit
8174103	0.0002641	4.62e-06	2.44e+01	5.18564	1.52666347	GK3P///GK	glycerol kinase 3 pseudogene///glycerol kinase
7953291	0.0002597	4.46e-06	-2.46e+01	5.22726	-1.52592977	CD9	CD9 molecule
8001082	0.0002817	5.22e-06	2.38e+01	5.0491	1.52585511	SLC6A10PB///SLC6A10P///SLC6A8	solute carrier family 6 member 8 pseudogene///solute carrier family 6 member 10, pseudogene///solute carrier family 6 member 8
8097801	0.0004889	1.41e-05	1.91e+01	3.91441	1.52420417	FAM160A1	family with sequence similarity 160 member A1
7917052	0.0019722	1.49e-04	1.14e+01	1.15252	1.52131032	SLC44A5	solute carrier family 44 member 5
7954729	0.0014137	8.62e-05	1.28e+01	1.79724	1.52075558	FGD4	FYVE, RhoGEF and PH domain containing 4
8038981	0.0003061	6.17e-06	-2.29e+01	4.86174	-1.52056311	ZNF611	zinc finger protein 611
8104394	0.0002589	4.39e-06	2.47e+01	5.24378	1.51967461	ADCY2	adenylate cyclase 2
7960438	0.0003752	8.83e-06	2.12e+01	4.45422	1.51911821	ANO2	anoctamin 2
8072108	0.0042914	4.76e-04	8.76	-0.23292	1.51426773	ASPHD2	aspartate beta-hydroxylase domain containing 2
8151768	0.0003769	8.95e-06	-2.11e+01	4.43778	-1.51406119	RUNX1T1	RUNX1 translocation partner 1
7957570	0.0006013	2.02e-05	1.77e+01	3.50294	1.51370157	PLXNC1	plexin C1
7964810	0.000361	8.16e-06	-2.16e+01	4.54412	-1.51232492	MDM1	Mdm1 nuclear protein
8152522	0.000597	1.98e-05	-1.78e+01	3.52466	-1.51192497	ENPP2	ectonucleotide pyrophosphatase/phosphodiesterase 2
7973336	0.0003695	8.54e-06	-2.13e+01	4.49182	-1.51141097	MMP14	matrix metallopeptidase 14
8156770	0.000292	5.64e-06	2.34e+01	4.96206	1.50894688	GALNT12	polypeptide N-acetylgalactosaminyltransferase 12
8057898	0.0002928	5.70e-06	-2.33e+01	4.95075	-1.50794576	HECW2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2
8003667	0.0003336	7.08e-06	2.22e+01	4.70462	1.50794455	SERPINF1///SERPINF1	serpin family F member 1///serpin family F member 1
8121825	0.0003375	7.25e-06	-2.21e+01	4.67871	-1.50793013	RNF217	ring finger protein 217
8173208	0.0003743	8.77e-06	-2.12e+01	4.46221	-1.50734657	SPIN4	spindlin family member 4
7978391	0.0007773	3.13e-05	1.61e+01	2.98846	1.50711271	NOVA1	NOVA alternative splicing regulator 1
8094550	0.0032783	3.17e-04	-9.60	0.24947	-1.50651389	C4orf19	chromosome 4 open reading frame 19
8120135	0.0007369	2.87e-05	-1.64e+01	3.09183	-1.50556147	ADGRF4	adhesion G protein-coupled receptor F4
8024816	0.0003413	7.35e-06	2.21e+01	4.66271	1.50407671	FSD1	fibronectin type III and SPRY domain containing 1
7974214	0.0008882	3.92e-05	-1.53e+01	2.72721	-1.50229837	KLHDC1	kelch domain containing 1
8048112	0.0050255	6.11e-04	-8.27	-0.5316	-1.50219253	VWC2L	von Willebrand factor C domain containing protein 2-like
8180309	0.0002656	4.70e-06	-2.43e+01	5.1673	-1.50191817	ST6GALNAC3	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3
8068024	0.0006227	2.15e-05	1.74e+01	3.42806	1.50165348	JAM2	junctional adhesion molecule 2
8055639	0.0032047	3.05e-04	-9.68	0.29463	-1.5015788	ZEB2	zinc finger E-box binding homeobox 2
8159142	0.0008927	3.94e-05	-1.53e+01	2.71914	-1.49951485	COL5A1	collagen type V alpha 1 chain
7904999	0.0055339	7.06e-04	-8.00	-0.70357	-1.49840449	NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14	neuroblastoma breakpoint family member 25, pseudogene///neuroblastoma breakpoint family member 19///neuroblastoma breakpoint family member 20///neuroblastoma breakpoint family member 10///neuroblastoma breakpoint family member 8///neuroblastoma breakpoint family member 9///neuroblastoma breakpoint family member 15///neuroblastoma breakpoint family member 11///neuroblastoma breakpoint family member 12///neuroblastoma breakpoint family member 3///neuroblastoma breakpoint family member 1///neuroblastoma breakpoint family member 14
8086028	0.0003463	7.53e-06	-2.19e+01	4.63588	-1.49807971	GLB1	galactosidase beta 1
8040587	0.0010709	5.47e-05	1.42e+01	2.33353	1.4965303	EFR3B	EFR3 homolog B
8108981	0.0086331	1.36e-03	6.88	-1.48227	1.49647948	STK32A	serine/threonine kinase 32A
8151686	0.0004159	1.07e-05	2.03e+01	4.23075	1.49616171	MMP16	matrix metallopeptidase 16
8006433	0.0005297	1.59e-05	1.86e+01	3.77495	1.49580759	CCL2///CCL2	C-C motif chemokine ligand 2///C-C motif chemokine ligand 2
8016457	0.0008141	3.38e-05	-1.58e+01	2.89948	-1.49511212	HOXB5	homeobox B5
8080938	0.0008165	3.40e-05	-1.58e+01	2.89241	-1.4946124	MITF	melanogenesis associated transcription factor
7943577	0.0006722	2.46e-05	1.69e+01	3.26885	1.49216847	RAB39A	RAB39A, member RAS oncogene family
7908409	0.0014985	9.53e-05	-1.26e+01	1.67883	-1.49214151	RGS2	regulator of G-protein signaling 2
8174263	0.0020863	1.62e-04	-1.12e+01	1.05289	-1.49172329	GLRA4	glycine receptor alpha 4
8139207	0.000754	3.00e-05	-1.62e+01	3.04019	-1.49081731	INHBA///INHBA	inhibin beta A subunit///inhibin beta A subunit
8138466	0.0002752	5.04e-06	2.39e+01	5.08798	1.49043001	MACC1	metastasis associated in colon cancer 1
8008664	0.0004187	1.08e-05	2.03e+01	4.22028	1.48966122	AKAP1	A-kinase anchoring protein 1
8096744	0.0015429	1.00e-04	1.24e+01	1.62093	1.48862548	CYP2U1	cytochrome P450 family 2 subfamily U member 1
8118734	0.0005543	1.73e-05	1.83e+01	3.68327	1.4874268	ITPR3	inositol 1,4,5-trisphosphate receptor type 3
8080562	0.000383	9.18e-06	2.10e+01	4.40948	1.48492651	IL17RB	interleukin 17 receptor B
7939341	0.0003718	8.64e-06	-2.13e+01	4.47891	-1.48492352	CD44	CD44 molecule (Indian blood group)
8075838	0.0002817	5.29e-06	2.37e+01	5.03466	1.48475631	PVALB	parvalbumin
7916282	0.0002923	5.68e-06	2.33e+01	4.95487	1.48048958	LRP8	LDL receptor related protein 8
8046003	0.0007518	2.98e-05	1.62e+01	3.04712	1.47991118	GCA	grancalcin
8127872	0.0003314	6.90e-06	2.24e+01	4.73426	1.47985084	SNAP91	synaptosome associated protein 91
8139500	0.0002993	5.95e-06	-2.31e+01	4.90285	-1.47885496	TNS3	tensin 3
8135969	0.0014985	9.53e-05	1.26e+01	1.6786	1.47875464	CCDC136	coiled-coil domain containing 136
7897378	0.000732	2.83e-05	1.64e+01	3.10621	1.47854153	PER3	period circadian clock 3
7989277	0.0002817	5.30e-06	2.37e+01	5.03263	1.4774091	MYO1E	myosin IE
7932744	0.0025114	2.14e-04	1.05e+01	0.71793	1.47554803	ARMC4	armadillo repeat containing 4
8001163	0.0008927	3.95e-05	-1.53e+01	2.71836	-1.47524482	MYLK3	myosin light chain kinase 3
7954645	0.0004251	1.12e-05	2.01e+01	4.17843	1.47481367	TSPAN11	tetraspanin 11
7942957	0.0011046	5.84e-05	-1.40e+01	2.25776	-1.47419945	PRSS23	protease, serine 23
8098103	0.0004001	9.99e-06	-2.06e+01	4.31287	-1.47383386	FNIP2	folliculin interacting protein 2
8108370	0.0004993	1.47e-05	1.90e+01	3.87036	1.47370478	EGR1	early growth response 1
7960744	0.0005761	1.86e-05	1.80e+01	3.59326	1.47364574	C1R	complement C1r subcomponent
7989335	0.0003701	8.58e-06	-2.13e+01	4.4871	-1.47327458	ANXA2	annexin A2
7979574	0.000305	6.10e-06	-2.30e+01	4.87302	-1.47032319	SGPP1	sphingosine-1-phosphate phosphatase 1
8172035	0.0009639	4.54e-05	-1.48e+01	2.55469	-1.46884027	DYNLT3	dynein light chain Tctex-type 3
8097513	0.0019793	1.50e-04	-1.14e+01	1.14284	-1.46878938	MGST2	microsomal glutathione S-transferase 2
8157524	0.0012235	6.86e-05	-1.35e+01	2.06742	-1.46798168	TLR4	toll like receptor 4
8028991	0.0002835	5.39e-06	2.36e+01	5.01259	1.46712931	CYP2S1	cytochrome P450 family 2 subfamily S member 1
8107769	0.0004002	1.00e-05	-2.06e+01	4.31116	-1.4670177	SLC12A2	solute carrier family 12 member 2
7975602	0.000383	9.24e-06	-2.10e+01	4.40218	-1.46548697	ACOT2	acyl-CoA thioesterase 2
8131143	0.0004772	1.34e-05	1.93e+01	3.97585	1.465447	LFNG	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
8157949	0.0002835	5.38e-06	2.36e+01	5.01497	1.46338364	RALGPS1	Ral GEF with PH domain and SH3 binding motif 1
7909954	0.0008688	3.76e-05	-1.54e+01	2.77441	-1.461569	DISP1	dispatched RND transporter family member 1
8171297	0.0003014	6.02e-06	-2.30e+01	4.88966	-1.46108858	MID1	midline 1
8154836	0.001096	5.74e-05	-1.41e+01	2.27852	-1.45955594	ANXA2P2	annexin A2 pseudogene 2
7927120	0.0010651	5.44e-05	1.42e+01	2.34176	1.45896211	RET///RET///KIF5B	ret proto-oncogene///ret proto-oncogene///kinesin family member 5B
7981322	0.0029668	2.75e-04	9.92	0.42195	1.45788693	RTL1	retrotransposon-like 1
8124402	0.0013954	8.45e-05	1.29e+01	1.82113	1.45756665	HIST1H1T	histone cluster 1, H1t
7990729	0.0005018	1.48e-05	1.89e+01	3.85712	1.45675321	CHRNB4	cholinergic receptor nicotinic beta 4 subunit
8031057	0.0007235	2.78e-05	1.65e+01	3.13023	1.45525634	PRKCG	protein kinase C gamma
7974316	0.0003923	9.64e-06	-2.08e+01	4.35397	-1.45309356	FRMD6	FERM domain containing 6
8138310	0.0007061	2.68e-05	-1.66e+01	3.17278	-1.45207465	DGKB	diacylglycerol kinase beta
8107194	0.000288	5.52e-06	-2.35e+01	4.98751	-1.45179199	C5orf30	chromosome 5 open reading frame 30
8168892	0.0007365	2.86e-05	1.64e+01	3.09492	1.45161234	TCEAL2	transcription elongation factor A like 2
7923772	0.0018191	1.30e-04	1.17e+01	1.31107	1.45132215	LEMD1	LEM domain containing 1
7944803	0.000297	5.86e-06	-2.32e+01	4.91866	-1.45071305	VWA5A	von Willebrand factor A domain containing 5A
8092707	0.0004772	1.34e-05	-1.93e+01	3.97564	-1.45028531	P3H2	prolyl 3-hydroxylase 2
7997726	0.0009321	4.28e-05	-1.50e+01	2.62218	-1.44922088	FOXF1	forkhead box F1
8034974	0.0004509	1.24e-05	1.97e+01	4.06901	1.44902284	EPHX3	epoxide hydrolase 3
8086615	0.0006103	2.07e-05	-1.76e+01	3.47415	-1.44900699	LRRC2	leucine rich repeat containing 2
8117020	0.0006729	2.48e-05	-1.69e+01	3.26275	-1.44676698	MYLIP	myosin regulatory light chain interacting protein
8007848	0.006093	8.22e-04	7.73	-0.88571	1.44608058	LOC644172///MAPK8IP1	mitogen-activated protein kinase 8 interacting protein 1 pseudogene///mitogen-activated protein kinase 8 interacting protein 1
7950023	0.0013593	8.05e-05	-1.30e+01	1.87777	-1.44599	FGF19	fibroblast growth factor 19
8149438	0.0005742	1.84e-05	-1.80e+01	3.6072	-1.44529679	SGCZ	sarcoglycan zeta
8100362	0.0002932	5.72e-06	-2.33e+01	4.94566	-1.44448759	LNX1	ligand of numb-protein X 1
7993756	0.0006125	2.08e-05	1.76e+01	3.46374	1.44429793	ACSM3	acyl-CoA synthetase medium-chain family member 3
7984019	0.0003099	6.27e-06	-2.28e+01	4.8428	-1.44287091	TLN2	talin 2
8131881	0.0004087	1.04e-05	2.05e+01	4.26848	1.44272285	FAM221A	family with sequence similarity 221 member A
8173917	0.0002923	5.68e-06	2.33e+01	4.95477	1.44253248	NAP1L3	nucleosome assembly protein 1 like 3
8180291	0.0032358	3.11e-04	9.65	0.27402	1.44223704	CDK11B	cyclin dependent kinase 11B
8043835	0.0022934	1.85e-04	1.08e+01	0.8888	1.44222532	C2orf15	chromosome 2 open reading frame 15
7993588	0.0010527	5.33e-05	1.43e+01	2.36516	1.44217885	TMC7	transmembrane channel like 7
7909967	0.0003323	6.97e-06	-2.23e+01	4.72278	-1.44030666	CAPN2	calpain 2
8114249	0.0006604	2.38e-05	-1.71e+01	3.3113	-1.44015698	CXCL14	C-X-C motif chemokine ligand 14
7970763	0.0002941	5.77e-06	-2.33e+01	4.93747	-1.4387003	FLT1	fms related tyrosine kinase 1
8076586	0.0018846	1.38e-04	1.16e+01	1.23653	1.43847005	SCUBE1	signal peptide, CUB domain and EGF like domain containing 1
8129963	0.0005707	1.81e-05	1.81e+01	3.62667	1.43804249	ADAT2	adenosine deaminase, tRNA specific 2
7971150	0.0003329	7.00e-06	-2.23e+01	4.71752	-1.43626827	LHFP	lipoma HMGIC fusion partner
7933437	0.0006708	2.44e-05	-1.70e+01	3.27864	-1.43488125	PTPN20	protein tyrosine phosphatase, non-receptor type 20
8135568	0.0095906	1.58e-03	-6.63	-1.66692	-1.43371211	MDFIC	MyoD family inhibitor domain containing
8148572	0.0003463	7.56e-06	-2.19e+01	4.6307	-1.43327557	LY6E	lymphocyte antigen 6 complex, locus E
8169061	0.000419	1.09e-05	2.03e+01	4.21663	1.43217164	PLP1	proteolipid protein 1
8091078	0.0003336	7.12e-06	-2.22e+01	4.69927	-1.43108934	RBP1	retinol binding protein 1
7991224	0.0002941	5.76e-06	2.33e+01	4.93916	1.42730654	HAPLN3	hyaluronan and proteoglycan link protein 3
8172225	0.0010801	5.55e-05	-1.42e+01	2.31639	-1.42713849	EFHC2	EF-hand domain containing 2
7968212	0.0004931	1.43e-05	1.91e+01	3.89694	1.42659488	WASF3	WAS protein family member 3
8140909	0.0004272	1.13e-05	-2.01e+01	4.16761	-1.42559447	ERVW-1	endogenous retrovirus group W member 1
8155883	0.0009471	4.42e-05	-1.49e+01	2.58635	-1.42331536	OSTF1	osteoclast stimulating factor 1
7974341	0.0010125	4.91e-05	-1.45e+01	2.46075	-1.42301181	GNG2	G protein subunit gamma 2
8165217	0.0006304	2.18e-05	1.74e+01	3.41043	1.42246468	NOTCH1	notch 1
7918606	0.0006604	2.37e-05	1.71e+01	3.31438	1.42152954	PPM1J	protein phosphatase, Mg2+/Mn2+ dependent 1J
8180322	0.0004675	1.30e-05	-1.95e+01	4.01044	-1.42084971	KRTAP21-1	keratin associated protein 21-1
7940530	0.0006522	2.30e-05	-1.72e+01	3.34763	-1.42079876	MYRF	myelin regulatory factor
7972946	0.0008328	3.55e-05	-1.56e+01	2.84381	-1.42043143	RASA3	RAS p21 protein activator 3
7981945	0.0022442	1.79e-04	1.09e+01	0.92793	1.42024815	PWAR6	Prader Willi/Angelman region RNA 6
7933194	0.0003329	7.00e-06	-2.23e+01	4.71888	-1.41999047	CXCL12	C-X-C motif chemokine ligand 12
8049888	0.0057668	7.52e-04	7.89	-0.7793	1.41982724	ATG4B	autophagy related 4B cysteine peptidase
8056113	0.0005205	1.55e-05	1.87e+01	3.80424	1.41974119	LY75-CD302///LY75	LY75-CD302 readthrough///lymphocyte antigen 75
7979241	0.0007374	2.87e-05	-1.64e+01	3.09011	-1.419117	BMP4	bone morphogenetic protein 4
8112342	0.0008165	3.41e-05	-1.58e+01	2.89097	-1.41886405	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6
8149574	0.0004836	1.39e-05	-1.92e+01	3.93317	-1.41765425	CSGALNACT1	chondroitin sulfate N-acetylgalactosaminyltransferase 1
8162006	0.0003631	8.29e-06	2.15e+01	4.52538	1.41725274	GKAP1	G kinase anchoring protein 1
7956271	0.0011474	6.19e-05	1.38e+01	2.18775	1.41718983	HSD17B6	hydroxysteroid 17-beta dehydrogenase 6
8083616	0.0004677	1.30e-05	1.95e+01	4.00815	1.41658053	MLF1	myeloid leukemia factor 1
8085774	0.0005803	1.89e-05	1.79e+01	3.57945	1.41649152	ZNF385D	zinc finger protein 385D
8055624	0.0010125	4.91e-05	-1.45e+01	2.46045	-1.4157547	ZEB2	zinc finger E-box binding homeobox 2
8017885	0.0006604	2.38e-05	-1.71e+01	3.31162	-1.41545341	ABCA8	ATP binding cassette subfamily A member 8
8003875	0.0008706	3.77e-05	-1.54e+01	2.77059	-1.41268001	SPNS2	sphingolipid transporter 2
8128284	0.0003922	9.62e-06	-2.08e+01	4.35568	-1.40951295	EPHA7	EPH receptor A7
8161455	0.000608	2.05e-05	-1.76e+01	3.48085	-1.40918107	FGF7P3///FGF7P6///FGF7	fibroblast growth factor 7 pseudogene 3///fibroblast growth factor 7 pseudogene 6///fibroblast growth factor 7
7965510	0.0009225	4.20e-05	-1.51e+01	2.64551	-1.40761448	TMCC3	transmembrane and coiled-coil domain family 3
8180034	0.0010467	5.28e-05	1.43e+01	2.37524	1.4073036	TAP2	transporter 2, ATP binding cassette subfamily B member
7920552	0.001098	5.78e-05	1.40e+01	2.27034	1.40693782	KCNN3	potassium calcium-activated channel subfamily N member 3
8017162	0.0010325	5.12e-05	-1.44e+01	2.41114	-1.40686732	RNFT1	ring finger protein, transmembrane 1
8180078	0.0006604	2.37e-05	1.71e+01	3.31293	1.40656521	HLA-DMB	major histocompatibility complex, class II, DM beta
7922095	0.0003752	8.86e-06	-2.12e+01	4.45019	-1.40560254	MPC2	mitochondrial pyruvate carrier 2
8006367	0.0003847	9.34e-06	2.09e+01	4.39002	1.40521178	RHBDL3	rhomboid like 3
8137485	0.0003774	8.98e-06	2.11e+01	4.43455	1.40284281	DPP6	dipeptidyl peptidase like 6
8101762	0.0003864	9.43e-06	2.09e+01	4.37848	1.40265382	SNCA	synuclein alpha
8174767	0.000333	7.02e-06	-2.23e+01	4.71518	-1.40252634	TMEM255A	transmembrane protein 255A
7951178	0.0006731	2.48e-05	1.69e+01	3.26139	1.40206916	TRPC6	transient receptor potential cation channel subfamily C member 6
8027363	0.0026463	2.31e-04	-1.03e+01	0.6271	-1.40025307	ZNF726	zinc finger protein 726
8104758	0.0021654	1.71e-04	-1.10e+01	0.98709	-1.39986021	NPR3	natriuretic peptide receptor 3
8110084	0.0003916	9.58e-06	-2.08e+01	4.36018	-1.39985155	MSX2	msh homeobox 2
8076644	0.001156	6.25e-05	1.38e+01	2.17677	1.3981996	SULT4A1	sulfotransferase family 4A member 1
7939738	0.000355	7.91e-06	2.17e+01	4.57944	1.39789226	DDB2	damage specific DNA binding protein 2
8156134	0.0005791	1.88e-05	-1.80e+01	3.58287	-1.39752737	NTRK2	neurotrophic receptor tyrosine kinase 2
8120932	0.0004052	1.02e-05	-2.05e+01	4.28739	-1.39645141	PRSS35	protease, serine 35
7965918	0.0004312	1.16e-05	2.00e+01	4.14332	1.39637903	NT5DC3	5'-nucleotidase domain containing 3
8008627	0.0003691	8.51e-06	-2.14e+01	4.4963	-1.39636565	NOG	noggin
7901229	0.000383	9.19e-06	2.10e+01	4.40873	1.39620014	FAAH	fatty acid amide hydrolase
8017867	0.0034009	3.36e-04	9.48	0.18096	1.3953167	FAM20A	family with sequence similarity 20 member A
8113577	0.0009225	4.20e-05	1.51e+01	2.64617	1.39504665	TRIM36	tripartite motif containing 36
8004152	0.0011594	6.30e-05	1.38e+01	2.16868	1.39488381	WSCD1	WSC domain containing 1
7984932	0.0007701	3.08e-05	1.61e+01	3.00833	1.39428568	SCAMP5	secretory carrier membrane protein 5
7949650	0.0011272	6.04e-05	-1.39e+01	2.2174	-1.39281036	CTSF	cathepsin F
8151906	0.002427	2.04e-04	-1.06e+01	0.77733	-1.39275172	GDF6	growth differentiation factor 6
8039353	0.0007931	3.24e-05	1.59e+01	2.94877	1.3910045	TNNI3	troponin I3, cardiac type
8105436	0.000351	7.77e-06	-2.18e+01	4.60029	-1.3900806	MAP3K1	mitogen-activated protein kinase kinase kinase 1
8025488	0.0008863	3.90e-05	1.53e+01	2.73354	1.3896617	ZNF559-ZNF177///ZNF177	ZNF559-ZNF177 readthrough///zinc finger protein 177
7943562	0.002361	1.95e-04	-1.07e+01	0.82962	-1.38920293	ELMOD1	ELMO domain containing 1
8157802	0.0083317	1.29e-03	-6.96	-1.42606	-1.38761976	MIR181B2	microRNA 181b-2
8055688	0.0006604	2.37e-05	-1.71e+01	3.31401	-1.38582706	RND3	Rho family GTPase 3
8120501	0.0012796	7.35e-05	-1.33e+01	1.9855	-1.38528267	COL19A1	collagen type XIX alpha 1 chain
7985192	0.0003336	7.09e-06	2.22e+01	4.70314	1.38471243	HYKK	hydroxylysine kinase
7902913	0.0004504	1.22e-05	1.97e+01	4.07998	1.38381674	CDC7	cell division cycle 7
8139680	0.0003336	7.05e-06	2.23e+01	4.70927	1.38196302	COBL	cordon-bleu WH2 repeat protein
8112469	0.1099908	4.49e-02	2.73	-5.5681	1.38108837	LINC00680-GUSBP4///LOC100133050///GUSBP9///GUSBP1///GUSBP3///GUSBP2///SMA5///SMA4///GUSBP3///SMA5///SMA4	LINC00680-GUSBP4 readthrough///glucuronidase beta pseudogene///glucuronidase, beta pseudogene 9///glucuronidase, beta pseudogene 1///glucuronidase, beta pseudogene 3///glucuronidase, beta pseudogene 2///glucuronidase beta pseudogene///glucuronidase beta pseudogene///glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene///glucuronidase beta pseudogene
7904244	0.0087699	1.39e-03	-6.84	-1.51012	-1.38070324	MAB21L3	mab-21 like 3
8148580	0.0005297	1.59e-05	-1.86e+01	3.77446	-1.38065064	C8orf31	chromosome 8 open reading frame 31
8041570	0.0004307	1.15e-05	2.00e+01	4.14759	1.38064631	TMEM178A	transmembrane protein 178A
8114814	0.0018806	1.37e-04	-1.16e+01	1.24548	-1.38064141	NR3C1	nuclear receptor subfamily 3 group C member 1
7907492	0.0005759	1.86e-05	1.80e+01	3.59729	1.38062784	RABGAP1L	RAB GTPase activating protein 1 like
7911529	0.0008882	3.91e-05	-1.53e+01	2.72759	-1.38047664	MXRA8	matrix remodeling associated 8
7964834	0.0038081	3.98e-04	-9.12	-0.02122	-1.38030794	CPM	carboxypeptidase M
8157193	0.0004237	1.11e-05	2.01e+01	4.18845	1.37981266	ZNF483	zinc finger protein 483
7902043	0.0003625	8.24e-06	-2.15e+01	4.53222	-1.37891334	DNAJC6	DnaJ heat shock protein family (Hsp40) member C6
8007803	0.0022357	1.78e-04	1.09e+01	0.93426	1.37887575	CRHR1-IT1	CRHR1 intronic transcript 1
7917199	0.0011097	5.90e-05	1.40e+01	2.24614	1.37884224	TTLL7	tubulin tyrosine ligase like 7
7905025	0.0124497	2.31e-03	-6.07	-2.11278	-1.37746292	LOC101060524///DRD5P2///DRD5	D(1B) dopamine receptor-like///dopamine receptor D5 pseudogene 2///dopamine receptor D5
